1,21521,3.85168
1,25918,2.42392
1,3824,3.39054
1,44429,3.86091
1,44459,3.86091
1,54216,3.86091
100,11757,4.13001
100,20478,4.14292
100,20539,4.16871
100,21822,4.19121
100,34808,3.43427
100,47245,4.20131
100,47541,3.82678
100,47658,4.62709
100,53468,3.99991
100,59966,3.91537
100,60511,3.83773
100,67533,4.07619
100,69383,3.86091
100,69461,4.26585
100,70440,3.86091
100,71188,3.05556
100,71802,4.13257
100,72821,3.86091
100,72822,3.82631
100,72823,3.86091
100,74145,3.315
100,74360,3.86091
100,76506,3.86091
100,76997,3.86091
1000,11757,3.97558
1000,20470,3.31754
1000,20575,3.37964
1000,21822,4.29267
1000,25656,3.03837
1000,28350,4.00249
1000,47658,4.99059
1000,48911,4.4699
1000,53468,4.5103
1000,54827,4.57268
1001,10784,3.70811
1001,19960,4.34378
1004,21822,4.24276
1004,46088,3.31423
1004,55900,3.68018
1004,69461,3.92994
1006,60511,3.83929
1008,11757,4.25318
1008,20470,3.99414
1008,24905,3.61612
1008,48911,3.20966
1008,52211,3.66457
1011,19960,4.64579
1015,11757,4.27027
1021,25852,4.36311
1022,59966,3.9461
1024,10784,3.71527
1024,19960,4.27493
1024,20817,3.09007
1024,21822,4.01845
1024,25382,3.9182
1024,25852,3.90468
1024,34146,3.92683
1024,36670,4.05296
1024,429,4.01768
1024,48911,3.75218
1024,7348,4.21132
1025,11757,4.14107
1025,16074,4.50103
1025,20478,4.26335
1025,21822,4.23685
1025,50448,3.63113
1025,7348,4.21675
1026,3939,3.90841
1026,9118,3.69134
1028,5441,4.10026
1029,11757,4.19778
1029,21822,4.09488
1029,33644,4.26575
1029,34146,4.06655
1029,7348,3.86261
1029,7463,3.98882
1030,4073,4.00104
1030,5441,4.30263
1033,17538,3.94249
1037,20478,4.3535
1037,20539,4.15752
1037,3824,3.64517
1037,69461,4.39552
1038,25382,3.96307
1040,16074,4.11967
1040,19960,4.04304
1040,25414,3.48007
1040,41084,2.50938
1040,47694,3.49369
1040,4786,3.72656
1040,48911,3.91296
1040,513,3.80534
1040,515,3.9389
1040,54827,4.24643
1040,57110,4.05154
1040,6968,3.22585
1040,727,4.06036
1040,7463,3.82248
1040,798,1.97669
1042,15244,3.22948
1042,16074,4.51088
1042,20478,4.4019
1042,20893,4.29004
1042,2106,4.10189
1042,24905,3.5217
1042,25852,4.06146
1042,34146,4.47134
1042,37518,3.71761
1042,429,3.93251
1042,47695,4.74091
1042,48911,3.95598
1042,4920,3.7048
1042,52211,4.14907
1042,52425,3.36397
1042,54827,4.71558
1042,69461,4.27274
1043,1550,3.57671
1043,34146,4.2351
1044,34146,4.10478
1044,7463,3.84179
1045,7463,4.033
1048,20478,4.33881
1049,11757,4.20133
1049,4073,3.78727
1049,61799,3.86091
1049,61800,3.86091
105,1123,3.2435
105,11757,4.20444
105,19960,4.19382
105,34146,3.79535
105,35378,3.86091
105,429,3.70092
105,75907,3.86091
1050,11757,4.25192
1050,48911,3.61275
1051,16074,4.18316
1051,17538,3.7261
1051,7348,4.29011
1052,11757,4.39061
1052,34146,4.518
1052,35036,3.96305
1052,5441,4.18086
1052,60584,4.58051
1054,5441,4.39606
1054,56115,3.97834
1055,10480,3.27054
1055,1791,3.95094
1055,2599,4.43283
1055,3003,3.65136
1055,515,4.20812
1055,5256,3.86091
1055,727,3.6757
1058,19960,4.22958
106,25382,4.46307
106,7348,4.65409
1061,27596,3.2416
1061,73761,3.86091
1062,16074,4.68725
1062,41778,3.94055
1064,21822,4.40353
1064,55900,4.13916
1068,19960,4.30094
1068,47695,3.99787
1068,56115,3.74017
1070,11757,4.17161
1073,17538,4.14638
1073,25852,3.23791
1073,48911,2.32714
1077,40815,2.57927
1079,19960,4.73623
1079,21822,4.51122
1079,5441,3.84898
1079,57110,4.40702
1079,7348,4.38928
108,11757,4.15982
108,47658,4.41874
1080,20478,4.06007
1080,34146,4.02322
1080,35036,3.88174
1080,60511,4.15147
1082,10784,3.79073
1082,11757,4.32941
1082,16074,3.9424
1082,1621,3.78138
1082,19960,4.27509
1082,29687,3.72818
1082,34146,3.96414
1082,38468,3.4309
1082,429,3.81758
1082,54731,3.97836
1082,7348,4.09598
1082,798,2.21499
1083,56071,3.69818
1083,963,2.04959
1085,40176,3.77273
1087,20478,4.6432
1087,3606,4.36538
1087,5537,3.9442
1089,1018,3.36335
