1,21521,3.59656
1,25918,2.41542
1,3824,3.61955
1,44429,3.59217
1,44459,3.52698
1,54216,3.20587
100,11757,4.21037
100,20478,4.07634
100,20539,3.84136
100,21822,4.06565
100,34808,3.72496
100,47245,4.03431
100,47541,3.79492
100,47658,4.45587
100,53468,3.80294
100,59966,3.96067
100,60511,3.92572
100,67533,3.9426
100,69383,3.99503
100,69461,4.12471
100,70440,2.95291
100,71188,3.51336
100,71802,4.11107
100,72821,4.61549
100,72822,3.96367
100,72823,3.83445
100,74145,3.33738
100,74360,3.80764
100,76506,3.93041
100,76997,3.94319
1000,11757,4.3098
1000,20470,3.7942
1000,20575,4.14756
1000,21822,4.26469
1000,25656,3.82329
1000,28350,3.98551
1000,47658,4.704
1000,48911,3.82147
1000,53468,4.10394
1000,54827,4.22274
1001,10784,4.05344
1001,19960,4.23725
1004,21822,4.01221
1004,46088,3.59043
1004,55900,3.79514
1004,69461,4.04071
1006,60511,3.87734
1008,11757,4.03976
1008,20470,3.69255
1008,24905,3.76807
1008,48911,3.42124
1008,52211,3.67358
1011,19960,4.5103
1015,11757,4.226
1021,25852,3.8785
1022,59966,4.16511
1024,10784,3.93828
1024,19960,4.1324
1024,20817,3.69962
1024,21822,4.06084
1024,25382,3.7833
1024,25852,3.99679
1024,34146,4.00773
1024,36670,3.9621
1024,429,3.87213
1024,48911,3.78645
1024,7348,4.1202
1025,11757,4.34993
1025,16074,4.23554
1025,20478,4.39121
1025,21822,4.25036
1025,50448,3.34224
1025,7348,4.29324
1026,3939,3.94511
1026,9118,4.01413
1028,5441,4.34582
1029,11757,4.19894
1029,21822,4.10076
1029,33644,4.09175
1029,34146,4.04185
1029,7348,4.09841
1029,7463,3.79843
1030,4073,3.98264
1030,5441,4.26594
1033,17538,4.115
1037,20478,4.2414
1037,20539,4.02344
1037,3824,3.78767
1037,69461,4.31586
1038,25382,3.8897
1040,16074,4.03408
1040,19960,4.29938
1040,25414,3.67295
1040,41084,3.41762
1040,47694,3.61683
1040,4786,4.02635
1040,48911,3.53265
1040,513,3.92233
1040,515,4.06971
1040,54827,4.17649
1040,57110,3.98048
1040,6968,3.50116
1040,727,3.72994
1040,7463,3.73811
1040,798,2.60979
1042,15244,3.75934
1042,16074,4.12165
1042,20478,4.04096
1042,20893,4.20002
1042,2106,4.00221
1042,24905,3.78427
1042,25852,4.1415
1042,34146,3.97494
1042,37518,3.56689
1042,429,3.95784
1042,47695,4.23337
1042,48911,3.6217
1042,4920,3.91634
1042,52211,3.75135
1042,52425,3.84766
1042,54827,4.32861
1042,69461,4.25497
1043,1550,3.93675
1043,34146,4.07981
1044,34146,4.13015
1044,7463,3.88661
1045,7463,4.05002
1048,20478,4.33877
1049,11757,4.17504
1049,4073,3.73512
1049,61799,3.90656
1049,61800,3.81628
105,1123,3.67825
105,11757,4.23966
105,19960,4.2503
105,34146,4.09063
105,35378,3.91345
105,429,3.76981
105,75907,4.00914
1050,11757,4.33497
1050,48911,3.73536
1051,16074,4.19494
1051,17538,3.68311
1051,7348,4.21078
1052,11757,4.43905
1052,34146,4.24105
1052,35036,3.96351
1052,5441,4.17262
1052,60584,4.31285
1054,5441,4.22702
1054,56115,3.96564
1055,10480,3.63748
1055,1791,3.8676
1055,2599,4.33864
1055,3003,3.79571
1055,515,4.25196
1055,5256,3.90804
1055,727,3.88346
1058,19960,4.25283
106,25382,4.23955
106,7348,4.63642
1061,27596,2.62215
1061,73761,3.2844
1062,16074,4.24926
1062,41778,3.63079
1064,21822,4.36581
1064,55900,4.14964
1068,19960,4.14914
1068,47695,4.04079
1068,56115,3.74357
1070,11757,4.12491
1073,17538,3.50861
1073,25852,3.2276
1073,48911,3.41583
1077,40815,2.96598
1079,19960,4.21835
1079,21822,4.12015
1079,5441,4.00753
1079,57110,4.08716
1079,7348,4.19853
108,11757,4.12319
108,47658,4.38646
1080,20478,4.03722
1080,34146,4.12911
1080,35036,3.86804
1080,60511,3.94123
1082,10784,3.90987
1082,11757,4.15762
1082,16074,4.05968
1082,1621,3.90836
1082,19960,4.09831
1082,29687,3.74011
1082,34146,3.99698
1082,38468,3.43905
1082,429,3.74318
1082,54731,3.93111
1082,7348,4.08661
1082,798,2.42923
1083,56071,3.71584
1083,963,3.78151
1085,40176,3.36974
1087,20478,4.39169
1087,3606,4.36117
1087,5537,3.98038
1089,1018,3.68459
1089,1324,3.67102
1089,1622,3.84369
1089,20470,3.61893
1089,21822,3.88776
1089,43312,3.76989
1089,54134,3.41297
1089,5441,3.91664
109,2572,3.85346
109,34146,3.93298
109,4920,3.67003
109,66029,3.8863
109,66818,3.65864
109,67507,3.68524
109,727,3.86277
109,9117,3.19301
1091,11757,3.90841
1092,35036,3.91688
1092,48555,3.45253
1093,11757,4.69678
1095,24905,3.9457
1095,28350,3.98587
1095,65682,3.4817
1095,7675,3.75924
1097,10656,4.25623
1097,11757,4.33663
1097,1550,4.0239
1097,1598,3.83433
1097,176,4.06665
1097,17737,4.14146
1097,2719,3.90657
1097,34146,4.2643
1097,36670,4.19168
1097,3824,3.74611
1097,4872,3.39809
1097,51301,2.97722
1097,7047,4.15676
1097,7694,3.98321
11,38261,3.84494
11,727,3.69542
11,8555,3.86196
110,10784,4.16734
110,29145,4.27644
1100,15894,4.15242
1100,17538,3.65272
1100,28350,4.06991
1100,35036,3.97487
1100,35649,3.9756
1100,48911,3.69721
1100,5441,4.16995
1100,56887,3.5722
1100,7348,4.2504
1101,11757,4.26055
1101,20470,3.84677
1101,34146,4.02451
1101,436,2.73967
1101,48911,3.64876
1101,50448,3.49952
1101,55900,3.85662
1101,7348,4.13466
1101,960,3.83525
1102,11757,4.49803
1104,11757,4.07203
1104,35036,3.7554
1109,60511,4.04845
111,34146,4.04835
111,34590,3.56907
111,47658,4.40358
111,47694,3.8366
111,52211,3.61245
111,54731,4.06681
111,60686,3.17144
111,727,3.84338
111,72827,4.03569
111,74145,3.35425
111,7675,3.76876
111,7694,3.72598
111,961,3.57195
111,966,3.91384
1112,51483,4.36461
1112,52211,3.97921
1114,11757,4.59311
1115,56887,3.3042
1116,20539,4.08948
1119,4073,3.78269
1120,64846,4.27161
1122,19960,4.30601
1123,1550,4.20309
1123,16074,4.39441
1123,20470,4.17452
1123,20893,4.05373
1123,21704,4.45069
1123,23474,4.14721
1123,24905,4.07254
1123,25852,4.24814
1123,33624,4.11493
1123,33644,4.36543
1123,37403,4.12243
1123,37518,3.90569
1123,4073,4.1162
1123,47659,4.24109
1123,47695,4.36221
1123,49237,4.46176
1123,54731,4.20529
1123,55900,4.17368
1124,4073,4.2824
1127,5441,4.35839
1129,10784,3.89396
1129,33644,3.6622
1130,54731,3.94462
1132,1018,3.82333
1132,11757,4.64702
1132,1504,4.31728
1132,16074,4.4514
1132,24905,4.13107
1134,11757,3.97996
1134,71802,3.87851
1135,10784,4.13952
1135,19960,4.37239
1135,52211,3.91361
1135,56115,3.91502
1135,7463,4.0276
1137,1324,3.70406
1137,25852,3.76683
1137,60511,3.66196
1143,10784,4.05791
1143,11757,4.30076
1143,16074,4.19722
1143,19960,4.26267
1143,20575,3.88766
1143,21704,4.28867
1143,21822,4.1738
1143,29687,3.6756
1143,34146,4.15319
1143,34590,3.66649
1143,35036,3.9198
1143,37403,3.95788
1143,436,3.11036
1143,47658,4.57586
1143,47695,4.12821
1143,5441,4.13682
1143,57110,4.14589
1146,35717,3.35978
1146,3824,3.26836
1147,29145,3.87761
1147,33644,3.67126
1147,40153,3.39134
1148,959,3.00519
115,7463,4.09494
115,960,4.05876
1151,11757,3.89627
1151,960,3.37918
1152,1504,3.83957
1152,22591,3.28099
1152,25153,2.90731
1152,28373,2.81382
1152,36269,3.37313
1152,436,2.75889
1152,4786,4.15336
1152,4904,3.70366
1152,54731,3.7086
1152,6968,3.73606
1152,7167,3.39569
1153,48555,3.0199
1154,19960,3.99484
1154,21822,3.87361
1154,7463,3.65781
1155,19960,4.46236
1156,34146,4.31398
1156,7463,4.06673
1158,47658,4.52803
1159,36269,3.63023
1159,41778,3.5975
1159,727,3.92958
1159,7693,4.01313
116,43893,3.685
1164,1324,4.05463
1164,1621,4.05433
1164,29145,4.3072
1164,35036,4.29444
1164,429,4.17686
1164,5441,4.37355
1164,54731,4.21982
1165,17538,3.63872
1165,24905,3.79487
1165,25852,3.95616
1167,16074,4.18594
1167,17538,3.81537
1167,34146,4.11014
1168,25852,3.88615
1168,55900,3.91292
1172,24905,3.81018
1172,34146,3.99819
1172,7348,4.15806
1172,7463,3.92194
1175,29145,4.32635
1175,34146,4.09142
1175,38261,3.91006
1175,44351,3.20166
