1,21521,3.75684
1,25918,2.72279
1,3824,3.50333
1,44429,3.70354
1,44459,3.71232
1,54216,3.53239
100,11757,4.16234
100,20478,4.05046
100,20539,3.88931
100,21822,4.04926
100,34808,3.67897
100,47245,4.00351
100,47541,3.79162
100,47658,4.43418
100,53468,3.78044
100,59966,3.95123
100,60511,3.85556
100,67533,3.96727
100,69383,3.82597
100,69461,4.13991
100,70440,3.49496
100,71188,3.73356
100,71802,4.06875
100,72821,4.05363
100,72822,3.90525
100,72823,3.84935
100,74145,3.48536
100,74360,3.80607
100,76506,3.73951
100,76997,3.78551
1000,11757,4.21549
1000,20470,3.92202
1000,20575,3.88953
1000,21822,4.27057
1000,25656,3.71854
1000,28350,3.9976
1000,47658,4.63255
1000,48911,4.23554
1000,53468,4.21898
1000,54827,4.45084
1001,10784,3.93878
1001,19960,4.25991
1004,21822,4.0862
1004,46088,3.56572
1004,55900,3.81911
1004,69461,4.17276
1006,60511,3.9214
1008,11757,4.07008
1008,20470,3.75202
1008,24905,3.73223
1008,48911,3.46421
1008,52211,3.66973
1011,19960,4.51629
1015,11757,4.29576
1021,25852,3.84125
1022,59966,4.20672
1024,10784,3.90438
1024,19960,4.12823
1024,20817,3.78544
1024,21822,4.07916
1024,25382,3.76565
1024,25852,3.893
1024,34146,3.98304
1024,36670,3.92658
1024,429,3.81939
1024,48911,3.69687
1024,7348,4.14885
1025,11757,4.38121
1025,16074,4.23237
1025,20478,4.29462
1025,21822,4.27477
1025,50448,3.75887
1025,7348,4.30356
1026,3939,3.94979
1026,9118,3.81676
1028,5441,4.25673
1029,11757,4.17192
1029,21822,4.05252
1029,33644,4.04536
1029,34146,3.97942
1029,7348,4.06968
1029,7463,3.87764
1030,4073,4.05994
1030,5441,4.18276
1033,17538,3.98309
1037,20478,4.25269
1037,20539,4.0391
1037,3824,3.79472
1037,69461,4.33029
1038,25382,3.90032
1040,16074,4.09796
1040,19960,4.23401
1040,25414,3.85375
1040,41084,3.48724
1040,47694,3.59504
1040,4786,4.05226
1040,48911,3.69654
1040,513,3.88731
1040,515,4.07743
1040,54827,4.23584
1040,57110,4.07459
1040,6968,3.63797
1040,727,3.84042
1040,7463,3.83466
1040,798,2.4574
1042,15244,3.80497
1042,16074,4.09989
1042,20478,4.0942
1042,20893,3.88972
1042,2106,4.10469
1042,24905,3.81417
1042,25852,3.95751
1042,34146,4.07247
1042,37518,3.72035
1042,429,3.79242
1042,47695,4.16334
1042,48911,3.69563
1042,4920,3.93352
1042,52211,3.79669
1042,52425,3.9037
1042,54827,4.25436
1042,69461,4.21136
1043,1550,3.8627
1043,34146,4.04509
1044,34146,4.14385
1044,7463,3.95787
1045,7463,4.02415
1048,20478,4.20963
1049,11757,4.17445
1049,4073,3.79405
1049,61799,3.91223
1049,61800,3.73616
