1,21521,3.91667
1,25918,3.07143
1,3824,3.6413
1,44429,3.86091
1,44459,3.86091
1,54216,3
100,11757,4.34754
100,20478,4.19875
100,20539,3.9053
100,21822,4.18561
100,34808,3.73684
100,47245,3.93182
100,47541,3.86184
100,47658,4.58487
100,53468,3.74419
100,59966,3.8756
100,60511,3.87379
100,67533,3.8625
100,69383,4.16667
100,69461,4.36818
100,70440,2.5
100,71188,3.75
100,71802,4.03571
100,72821,4.92308
100,72822,4.05556
100,72823,3.92308
100,74145,3.52083
100,74360,4.125
100,76506,4.33333
100,76997,4.33333
1000,11757,4.57143
1000,20470,3.96968
1000,20575,3.77083
1000,21822,4.25305
1000,25656,3.56093
1000,28350,3.91245
1000,47658,4.66606
1000,48911,3.72033
1000,53468,3.94068
1000,54827,4.39091
1001,10784,3.84673
1001,19960,4.23304
1004,21822,4.15024
1004,46088,3.54255
1004,55900,3.80178
1004,69461,4.23214
1006,60511,3.79104
1008,11757,4.17757
1008,20470,3.70282
1008,24905,3.62692
1008,48911,3.51439
1008,52211,3.52389
1011,19960,4.62441
1015,11757,4.28531
1021,25852,3.85427
1022,59966,4.13433
1024,10784,3.97773
1024,19960,4.31806
1024,20817,3.97674
1024,21822,4.09524
1024,25382,3.65171
1024,25852,3.90834
1024,34146,4.02817
1024,36670,3.92591
1024,429,3.69496
1024,48911,3.5911
1024,7348,4.10992
1025,11757,4.54491
1025,16074,4.37957
1025,20478,4.4226
1025,21822,4.39744
1025,50448,3.77027
1025,7348,4.42809
1026,3939,4.03049
1026,9118,3.96667
1028,5441,4.49248
1029,11757,4.16312
1029,21822,4.0329
1029,33644,3.96491
1029,34146,3.91074
1029,7348,3.99908
1029,7463,3.69503
1030,4073,4.03977
1030,5441,4.29442
1033,17538,3.95998
1037,20478,4.25481
1037,20539,4.05467
1037,3824,3.59594
1037,69461,4.42537
1038,25382,3.8
1040,16074,4.31079
1040,19960,4.47754
1040,25414,4.07064
1040,41084,2.42857
1040,47694,3.83173
1040,4786,4.21037
1040,48911,3.77336
1040,513,4.05714
1040,515,4.22
1040,54827,4.35363
1040,57110,4.18115
1040,6968,3.78641
1040,727,4.07563
1040,7463,4.01104
1040,798,2.14688
1042,15244,3.67
1042,16074,4.07386
1042,20478,4.09223
1042,20893,3.68763
1042,2106,3.87555
1042,24905,3.74873
1042,25852,3.93312
1042,34146,4.02078
1042,37518,3.52815
1042,429,3.56659
1042,47695,4.15057
1042,48911,3.5749
1042,4920,3.71886
1042,52211,3.64259
1042,52425,3.9
1042,54827,4.21479
1042,69461,4.35127
1043,1550,3.76542
1043,34146,4.06104
1044,34146,4.22743
1044,7463,4.07252
1045,7463,4.03166
1048,20478,4.28947
1049,11757,4.2367
1049,4073,3.77261
1049,61799,3.4
1049,61800,3
105,1123,3.87037
105,11757,4.55527
105,19960,4.56293
105,34146,4.25853
105,35378,4.22917
105,429,3.9877
105,75907,4.2
1050,11757,4.70678
1050,48911,3.95115
1051,16074,4.16758
1051,17538,3.70683
1051,7348,4.18702
1052,11757,4.52334
1052,34146,4.25969
1052,35036,4.1417
1052,5441,4.32406
1052,60584,4.19767
1054,5441,4.45402
1054,56115,3.96571
1055,10480,4.1875
1055,1791,4.00915
1055,2599,4.42857
1055,3003,3.7602
1055,515,4.2973
1055,5256,3.9
1055,727,4.10809
1058,19960,4.26978
106,25382,4.31818
106,7348,4.75867
1061,27596,2.57143
1061,73761,2
1062,16074,4.45251
1062,41778,3.81818
1064,21822,4.41364
1064,55900,4.09977
1068,19960,4.20596
1068,47695,4.07851
1068,56115,3.45745
1070,11757,4.47838
1073,17538,3.57612
1073,25852,4.01079
1073,48911,3.57225
1077,40815,2.64583
1079,19960,4.40219
1079,21822,4.19654
1079,5441,4.17179
1079,57110,4.1137
1079,7348,4.22515
108,11757,4.20225
108,47658,4.36316
1080,20478,4.11642
1080,34146,4.03697
1080,35036,3.88464
1080,60511,3.83041
1082,10784,4.00138
1082,11757,4.30329
1082,16074,4.17537
1082,1621,3.86121
1082,19960,4.33728
1082,29687,3.67852
1082,34146,4.06172
1082,38468,3.26471
1082,429,3.753
1082,54731,4.00866
1082,7348,4.18945
1082,798,1.92073
1083,56071,3.24138
1083,963,4.0614
1085,40176,4.9
1087,20478,4.41923
1087,3606,4.43519
1087,5537,3.88889
1089,1018,3.57874
1089,1324,3.73371
1089,1622,3.57155
1089,20470,3.6875
1089,21822,3.97154
1089,43312,3.72053
1089,54134,3.11614
1089,5441,3.97371
109,2572,3.58247
109,34146,3.84803
109,4920,3.72266
109,66029,3.96429
109,66818,4.175
109,67507,4.275
109,727,3.69023
109,9117,2.73684
1091,11757,3.62753
1092,35036,4.36417
1092,48555,3.18824
1093,11757,4.91034
1095,24905,3.93025
1095,28350,3.8797
1095,65682,3.70635
1095,7675,3.85726
1097,10656,4.27612
1097,11757,4.60048
1097,1550,4.14898
1097,1598,3.66379
1097,176,4.25405
1097,17737,4.31818
1097,2719,3.93902
1097,34146,4.35423
1097,36670,4.26532
1097,3824,3.73502
1097,4872,3.45161
1097,51301,3.22368
1097,7047,4.53205
1097,7694,4.07085
11,38261,3.5
11,727,3.48551
11,8555,3.14286
110,10784,4.14935
110,29145,4.14062
1100,15894,4.1875
1100,17538,3.93158
1100,28350,3.94823
1100,35036,4.16303
1100,35649,4.14258
1100,48911,3.85403
1100,5441,4.37884
1100,56887,3.62222
1100,7348,4.39573
1101,11757,4.32456
1101,20470,3.76813
1101,34146,4.07316
1101,436,2.38995
1101,48911,3.64883
1101,50448,3.41071
1101,55900,3.83669
1101,7348,4.18489
1101,960,3.7584
1102,11757,4.63077
1104,11757,4.39865
1104,35036,4.14815
1109,60511,4.05875
111,34146,3.9935
111,34590,3.43307
111,47658,4.42629
111,47694,3.66035
111,52211,3.61068
111,54731,3.863
111,60686,3.08904
111,727,3.84593
111,72827,4.01031
111,74145,3.0625
111,7675,3.66081
111,7694,3.64378
111,961,3.44818
111,966,3.90505
