1,21521,3.8027
1,25918,2.14021
1,3824,2.58857
1,44429,3.86091
1,44459,3.86091
1,54216,2.90179
100,11757,3.95705
100,20478,3.73205
100,20539,3.64372
100,21822,3.68205
100,34808,4.05554
100,47245,3.83659
100,47541,3.82024
100,47658,4.44872
100,53468,3.69341
100,59966,4.10162
100,60511,3.58205
100,67533,3.72861
100,69383,3.86091
100,69461,4.23367
100,70440,2.49258
100,71188,3.86091
100,71802,4.20447
100,72821,4.7031
100,72822,3.84169
100,72823,3.7031
100,74145,3.15472
100,74360,3.75427
100,76506,3.86091
100,76997,3.86091
1000,11757,3.76111
1000,20470,3.96111
1000,20575,4.01352
1000,21822,4.34444
1000,25656,3.8641
1000,28350,3.9323
1000,47658,4.50444
1000,48911,4.27778
1000,53468,3.88395
1000,54827,4.30594
1001,10784,4.39333
1001,19960,4.56
1004,21822,4.08591
1004,46088,3.77762
1004,55900,3.7619
1004,69461,4.0532
1006,60511,3.86091
1008,11757,4.2527
1008,20470,3.49211
1008,24905,3.45877
1008,48911,3.26809
1008,52211,3.67377
1011,19960,4.66333
1015,11757,4.29182
1021,25852,3.78968
1022,59966,4.42966
1024,10784,3.78
1024,19960,4.225
1024,20817,3.24483
1024,21822,3.825
1024,25382,3.57167
1024,25852,3.73929
1024,34146,3.695
1024,36670,3.77014
1024,429,3.425
1024,48911,3.78333
1024,7348,4.275
1025,11757,4.31535
1025,16074,3.97202
1025,20478,3.69868
1025,21822,3.8348
1025,50448,3.54834
1025,7348,4.3105
1026,3939,4.18744
1026,9118,4.1153
1028,5441,4.48333
1029,11757,4.36485
1029,21822,4.26832
1029,33644,4.34563
1029,34146,4.53491
1029,7348,4.65759
1029,7463,4.15759
1030,4073,3.86091
1030,5441,3.86091
1033,17538,3.625
1037,20478,4.55517
1037,20539,4.21814
1037,3824,3.51082
1037,69461,4.4666
1038,25382,4.41593
1040,16074,3.48651
1040,19960,3.82817
1040,25414,3.34167
1040,41084,3.31313
1040,47694,3.58302
1040,4786,3.7533
1040,48911,3.21389
1040,513,3.63762
1040,515,4.02532
1040,54827,3.56111
1040,57110,3.63544
1040,6968,3.84889
1040,727,3.55627
1040,7463,3.35556
1040,798,2.50389
1042,15244,3.83237
1042,16074,4.11327
1042,20478,3.84088
1042,20893,4.07163
